,Name,Time
0,1A7X,165.5747890472412
1,1BXO,25.59792995452881
2,1BZL,36.51857376098633
3,1CPI,41.073692321777344
4,1E9W,596.6846942901611
5,1EHL,3.7361135482788086
6,1ESV,10.198972702026367
7,1FKD,193.57681274414062
8,1FKI,5.704212188720703
9,1FKJ,129.64884495735168
10,1FKL,122.50924110412598
11,1HHY-A,357.3884963989258
12,1KEG,112.38503456115723
13,1KHR,12.740458488464355
14,1MIK,350.97241401672363
15,1MRL,95.90283989906311
16,1NMK,87.05098628997803
17,1NSG,152.31966972351074
18,1NT1,8.032372951507568
19,1NWX,80.65011548995972
20,1OKX-C,86.43174171447754
21,1OSF,45.97231864929199
22,1PFE,189.98122215270996
23,1PKF,14.603770971298218
24,1QPF,145.23911476135254
25,1QPL,197.38125801086426
26,1QZ5,134.66906547546387
27,1QZ6,119.84634399414062
28,1S22,45.78210234642029
29,1SKX,48.58965301513672
30,1TPS,160.52746772766113
31,1WAW,62.09777569770813
32,1WUA,182.81126022338867
33,1XS7,51.60880088806152
34,1XVR-D,182.71112442016602
35,1YET,14.225030899047852
36,1YND,260.26010513305664
37,1YXQ,326.340913772583
38,2ASM,119.8568344116211
39,2ASO,128.5254955291748
40,2ASP,104.08353805541992
41,2C6H,17.59337854385376
42,2C7X,31.317923069000244
43,2CV3,288.649320602417
44,2DG4,109.03573036193848
45,2F3E,28.90610694885254
46,2F3F,19.419321060180664
47,2GPL,47.686755657196045
48,2IYA,68.96114349365234
49,2IYF,59.94558334350586
50,2OTJ,42.0074462890625
51,2PH8,5.494866371154785
52,2Q0R,109.03816294670105
53,2QZK,15.506162643432617
54,2VYP,443.0391788482666
55,2VZM,29.632172346115112
56,2WEA,30.649112701416016
57,2WHW,3.3239173889160156
58,2XBK,52.4970166683197
59,3ABA,39.13189888000488
60,3AVJ-D,96.37093544006348
61,3DV1,22.459155559539795
62,3DV5,20.082998275756836
63,3E7A,105.24847841262817
64,3EKS,14.244428157806396
65,3I6O,46.395965576171875
66,3K5C,15.70366907119751
67,3KEE,53.41838359832764
68,3M6G,72.01662969589233
69,3RQD-D,7.285358905792236
70,3WDC,200.2854347229004
71,3WNF-C,31.9058997631073
72,4GM9,42.70859956741333
73,4GVU,123.33536148071289
74,4JNA-H,33.245452880859375
75,4KEL,365.05603790283203
76,4M6E-A,317.0590400695801
