,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
35,1YET_338,0.723612730556232,3.4246603247569176,19.0,0.1748920865372124,1.6906837224960327,4.12666397122755,72.0,0.39936743121399615,1000,0.4689992007575907,0.7666881794801021
36,1YND_747,0.9531715544017267,3.8985335053736123,22.0,1.2367743774980664,4.663999080657959,8.07202036564175,149.0,0.4248919404773055,1000,0.7411422589525123,2.4828707633678215
37,1YXQ_977,3.479172385791777,5.87485466678826,40.0,2110988.221217315,6.286839962005615,8.929097606107527,170.0,100523.6001747312,1000,1.3728978870109252,3.1932982212620926
38,2ASM_338,1.2323608245250206,4.239587213607122,26.0,5.5900160356524875,5.723516941070557,7.599387654203607,111.0,0.6617524606693533,1000,0.8443711858987113,2.166921743069672
39,2ASO_102,1.1754681984613902,4.264351221796694,26.0,6.284739030530375,2.9143447875976562,7.621106014006094,113.0,0.7027161529611599,1000,0.9414129291458528,2.9293704259502977
40,2ASP_185,1.4672118351335428,4.209687574712199,26.0,7.587661453920233,4.4308037757873535,6.774806291641908,105.0,0.7717360086779099,1000,0.7685810013180565,1.5226731306848524
41,2C6H_328,0.3121713327367629,2.4243499358298375,12.0,0.01448063895744742,2.134089946746826,4.216358595820438,59.0,0.18801181809536904,1000,0.2461506952061101,0.7211286674887094
42,2C7X_317,0.5105775527300415,2.7259050341925386,14.0,0.14646502098263645,2.3280229568481445,4.380455925955866,67.0,0.4384634452498133,1000,0.3140596159830338,0.8428914974202875
43,2CV3_87,1.1516504716426157,4.641725848173666,57.0,1.2763723781160077,2.949410915374756,6.239194866142143,171.0,0.4978908285225411,1000,0.4970978589187709,1.1125966661797273
44,2DG4_658,1.71507647592728,4.835179808910816,29.0,56.82730573284133,3.6539194583892822,6.191740020060362,124.0,6.052415418297973,1000,0.9835892497610583,1.0010140879775467
45,2F3E_637,0.6503206839010419,3.0119534439742672,15.0,0.19266113770616433,4.604532241821289,5.544113956765008,65.0,0.2550978652650581,1000,0.5941886834353265,1.7445146107291434
46,2F3F_480,0.6597588592585713,2.775182855558468,15.0,0.1330441029868619,2.9240164756774902,5.069798398409555,54.0,0.2942180088859888,1000,0.6054075011481146,1.353371940510776
47,2GPL_972,0.4390678185999395,3.1360825264950174,26.0,0.010228441831281526,4.330656051635742,5.16658574095259,84.0,0.16858086922852192,1000,0.28285661171676413,1.2240965801046055
48,2IYA_602,0.558792666290005,2.822663206915777,14.0,0.03216354891417907,3.3105616569519043,4.653856155069277,102.0,0.18566444147281183,1000,0.29716436343174957,0.7317427213087369
49,2IYF_491,0.5076431017174419,2.7529376555878002,14.0,0.09952117570914286,2.5020620822906494,4.855926883584231,107.0,0.39455617144022,1000,0.2792927676697201,0.8251428762996413
50,2OTJ_868,0.7911705895187057,3.382190549843564,18.0,0.12375074819034435,1.6609574556350708,4.834987411128822,82.0,0.35248301325985826,1000,0.4461260958794364,0.955737303802251
51,2PH8_231,0.48085881487790266,3.0458805196973406,16.0,0.042987620197135305,2.115609645843506,4.127870868926913,58.0,0.2518789910690492,1000,0.24011072728543237,0.811547733977354
52,2Q0R_96,1.0480952619492567,4.4989110291852406,26.0,6.132948649397471,3.085663318634033,6.079807981173611,152.0,0.845951940692238,1000,0.7619405363494138,1.11910322923036
53,2QZK_480,0.4908997346171162,2.9868137587433647,16.0,0.12656060486666,2.20161771774292,4.308720988039812,80.0,0.11641242441278386,992,0.2665500425598517,0.7262250941543167
54,2VYP_960,1.6795687183802612,5.605942553263174,38.0,361738.7298389532,7.656038761138916,10.595537081986913,172.0,9777.066954321243,1000,1.3777895806588685,5.168597844145848
55,2VZM_259,0.6158999378742706,2.7084363265171083,14.0,0.11198096572678636,2.445542812347412,4.333352691409256,67.0,0.3748186432505296,1000,0.3385057764172421,0.7850560453816815
56,2WEA_490,0.3203547012846321,2.4365109785403845,12.0,0.13271180663693893,3.741941213607788,4.722732147821774,76.0,0.3174442814919361,1000,0.34424238532327633,1.0683551427953315
57,2WHW_699,0.34652988854444366,2.5612439426896647,13.0,0.007128896292600786,2.1925323009490967,3.805490592888966,39.0,0.303216485490685,1000,0.23111287720361906,0.7929973042086891
58,2XBK_947,1.345284909328231,3.9700033666540615,24.0,3.491729277722467,1.8956565856933594,5.40024297880343,79.0,0.8511590372673409,1000,0.7660593545943462,1.1130513972089187
59,3ABA_131,1.7564122353957703,4.446182321654166,28.0,44.712058197594075,2.3838014602661133,5.5308996323565855,59.0,7.757739642825822,1000,0.8434801793033957,0.9770632051449413
60,3AVJ-D_739,0.8625596621207744,4.44764769711984,24.0,2.7664388734565173,3.1082358360290527,6.015730079866602,95.0,0.5184707869215452,1000,0.7784344388497475,0.9986876404382805
61,3DV1_755,0.617176652994963,2.9093084213236327,15.0,0.07018868982272082,1.8496835231781006,4.9344413640270135,43.0,0.4051579664549211,1000,0.3425208516390654,1.0916800389883567
62,3DV5_944,0.6572607089551921,3.086046208042186,16.0,0.11687932091009452,3.579876661300659,5.0757582982122855,55.0,0.33389207718254693,1000,0.36150148575885055,1.2487065669211912
63,3E7A_351,0.9827051638799327,3.3196702704244982,19.0,0.19247510870897597,5.839465141296387,6.164445359973039,97.0,0.2824867042050478,1000,0.6094698983572258,1.4835068372727198
64,3EKS_659,0.17330343641481866,2.3187705478807077,11.0,0.01053282455894038,2.16123104095459,4.245161439689721,86.0,0.314134062573467,1000,0.2800273470102632,0.659691529832402
65,3I6O_260,0.39497860569797666,2.585153995188602,13.0,0.05199323077733041,5.185011863708496,5.435650023840543,86.0,0.18922697996265217,1000,0.2815767135138807,1.3673190292107211
66,3K5C_553,0.4531105233895007,3.0587340524839104,16.0,0.05900715489063678,2.144854784011841,5.7761344256884675,81.0,0.34069807952449754,1000,0.2477545922817761,1.6535682832138177
67,3KEE_233,0.5031124504916193,2.851624052192962,14.0,0.06821617306858596,3.3458149433135986,6.628481305550397,119.0,0.1310198128728271,1000,0.3736560008133054,1.4887289350064163
68,3M6G_200,1.0400830892082653,3.676829805274246,20.0,0.2720404560757288,3.370143413543701,6.229406076941292,103.0,0.2614874879980334,1000,0.5502550099015044,1.2941081336084403
69,3RQD-D_866,0.5831191123980314,2.9492961358562972,16.0,0.0641620453120262,2.2085354328155518,4.156847989699815,60.0,0.40850505332226217,1000,0.4420949504881815,1.0123046379052472
70,3WDC_77,0.9107614345885532,3.6157826522187024,21.0,0.23703490353875148,2.924049139022827,5.79051815761652,147.0,0.27273928873055964,1000,0.6780424866730237,1.162322108094295
71,3WNF-C_980,0.9568382791750468,3.7294593960210025,20.0,0.36468226300114115,3.4512577056884766,4.717841611828123,74.0,0.49413248375565055,1000,0.7693765241512378,0.8322665696092955
72,4GM9_139,0.6698977033703144,3.0383663322577084,16.0,0.07975847374313404,2.320528268814087,4.895416014414497,69.0,0.4430086849456321,1000,0.4197280310139391,1.0613496957243802
73,4GVU_617,0.6647563043026568,3.522052760604578,19.0,0.22848388622718166,4.557323932647705,6.535399710607771,123.0,0.26208146556657747,1000,0.6644525371203209,1.3559899748071365
74,4JNA-H_912,0.7389890410379675,3.0254714685417956,16.0,0.1712735803990442,2.70058536529541,4.383015119313819,59.0,0.4225347041524662,1000,0.45755723918203905,0.9450636179147471
75,4KEL_248,1.5929991715736118,5.932455570947302,53.0,15.04089835648716,2.6497507095336914,7.455945735271635,200.0,1.5244827753463541,1000,1.1781017632114157,1.5022081129730571
76,4M6E-A_393,1.213028746905691,4.979586389210819,30.0,116.491650931864,3.441343069076538,7.0463631685427,161.0,4.940199110541502,1000,1.2046629683826344,1.2457131744216392
77,4MNW_433,1.292036339505593,6.189483189514826,52.0,2.9054062908921647,3.62673282623291,8.982581176551868,192.0,0.5827596399797659,1000,1.0950974583966282,1.2938161878720589
78,AAGGAG10_978,0.8511021732460267,3.403437230435523,18.0,0.1297191584505298,1.6738144159317017,3.8223690682829528,39.0,0.1297191584505298,1000,0.5255108288895074,0.6581247627073457
79,ACOPUF_360,0.1762877703102535,2.401204096356891,12.0,0.0017501438542110778,2.9457762241363525,3.9250409352067077,35.0,0.15939275427367008,998,0.19966220126696754,0.6577457495405858
80,ADEZIU_528,0.14006804183102714,2.120710754393442,10.0,0.028694001306635283,8.772918701171875,5.493225168935364,54.0,0.20907321755289912,994,0.2630829065256397,1.1936003645881028
81,AFUTOL_765,0.42250629179651056,2.4241782183404603,12.0,0.11096560496996935,0.980798602104187,3.3616807729429863,30.0,0.045183709933757886,994,0.2883952514834376,0.606299794283307
82,AGAJIB_434,2.3901928585534633,6.1876347138891,34.0,3425.612248454781,2.307241916656494,6.410807325819534,42.0,3425.612248454781,1000,1.4730623571923278,1.3511887587522278
83,AJILUA_142,0.5076642421135672,2.183645808445466,11.0,0.010726751741796662,3.129066228866577,3.694662048409158,29.0,0.08124580173345504,974,0.344906670590269,0.7940619256350514
84,BAMGOL10_824,0.19707737541220352,2.0453713290449453,10.0,0.022502344280159115,2.879640817642212,3.3059808981532983,46.0,0.17143787301361443,900,0.20597598120405514,0.43706475804449507
85,BANROX_285,0.33594073786650397,2.520600091299042,13.0,0.025694278575659802,0.39020800590515137,3.1131029198048283,53.0,0.05303083977721364,314,0.19262930222119268,0.4064891015589782
86,BARYOI_683,0.5269808426671384,2.4202894002211126,12.0,0.02769741475099854,4.04592227935791,4.913675257911877,70.0,0.17637807094596447,692,0.27855080372766317,1.4999023184724258
87,BAYSOJ_90,0.5858320939097681,2.689827168975354,14.0,0.0034620104083982837,0.6860982179641724,3.0645470557346934,16.0,0.0034620104083982837,993,0.38139722187803304,0.5488521814908385
88,BIHYAS10_560,0.7852932200884472,3.5161446897197925,19.0,0.22683582761975107,2.6568856239318848,4.365704445810516,80.0,0.4657488423355115,1000,0.6598045239882779,0.5919417078998763
89,CAMVES01_801,0.7563963603670817,3.3979416713397588,18.0,0.1878331298289388,1.6465270519256592,4.016423451777951,68.0,0.3095617027096741,1000,0.49671284735293586,0.4702384447870078
90,CAPINC_267,0.4962268127855864,2.3366478596415976,11.0,0.02606887560534006,0.5798850059509277,2.3923250138034793,13.0,0.02606887560534006,988,0.20536455908393147,0.3205365680894192
91,CAZVEF_435,0.7632723660559669,3.0768226449725016,16.0,0.1106655481306127,0.8709654211997986,3.2118264560545597,24.0,0.1106655481306127,997,0.3821486042884592,0.6331321501557738
92,CHMADP_681,1.0272132673695646,5.023930200224293,28.0,24.07681670106631,1.3611690998077393,5.0933357976378435,36.0,24.07681670106631,1000,0.8224657803602327,1.0491140028017014
93,COFKAK_896,1.2249011791442994,5.039815760158125,48.0,52.64614918091356,1.9073803424835205,6.3304653442475844,160.0,26.41886293239963,1000,0.9811456137915409,1.136530486416654
94,CPDPSC_507,0.4462818960065723,2.8408495266967826,15.0,0.02589403020474981,4.129968166351318,4.60174807139095,34.0,0.252819922055107,1000,0.2692321976444507,1.2634495538113661
95,CUQYUI_891,1.1061418041731905,4.04284776110681,24.0,1.245805771748657,2.4279677867889404,5.0754106596833575,96.0,0.6101148657151879,1000,0.8802232400398053,0.7719547049034299
96,CUZQUJ_6,0.9478420474894363,3.6697117646138753,22.0,0.08598597329533343,1.1272785663604736,4.364904083092005,52.0,0.052663666896431836,1000,0.6093668343268792,1.0768831078657968
97,CYDECO_586,0.12223610255990894,2.0702199895180224,10.0,0.004917611985164868,0.11748816072940826,2.1104835655364584,12.0,0.004917611985164868,981,0.20838248899499945,0.3150218298429457
98,DAFKUR_495,0.6970996281207187,4.194832869236757,42.0,0.08838467358798004,1.5313959121704102,4.381304729807774,96.0,0.08838467358798004,1000,0.5855584086129921,0.646838962088216
99,DAZGEQ01_843,0.5253773329966372,2.4137727833494322,12.0,0.14250480860525172,1.417944073677063,2.9843492391583952,24.0,0.3089430716649486,930,0.27602945057300454,0.4047438527549847
100,DEMHUY01_886,0.8463947840344388,3.720203652634786,20.0,0.3338326067203139,0.8742316961288452,4.038953660165702,28.0,0.3338326067203139,1000,0.49821479779445177,0.7813277060439243
101,DEMJAG10_399,1.0944347247061175,4.0327148077654105,22.0,0.3036781394712374,1.4210351705551147,4.36142110476905,30.0,0.3036781394712374,1000,0.5825255320748792,0.8022388568984242
102,DETHAL_805,0.49704331533404167,3.086984977170366,30.0,0.03487791919942938,0.5900847911834717,3.192213843474196,40.0,0.03246134920083063,1000,0.2483877654461102,0.21870302764817762
103,DEWCOY_75,0.7597766946502654,5.626105841151379,98.0,676.1966096667695,1.2932751178741455,6.271300681978284,182.0,507.2756270066734,1000,0.705872140687898,0.7357248632516749
104,DOVXUI_910,0.7147990948479686,2.8018918635062935,14.0,0.1409848052527192,2.167074203491211,3.583421134101702,60.0,0.2238887680416346,1000,0.3580603086418632,0.30012780911928294
105,DOZWUL_2,0.7143296964366441,2.6290114001780536,14.0,0.16829559329751398,1.3846285343170166,3.108201114785831,30.0,0.16829559329751398,1000,0.3395395871434661,0.5223319485878135
106,DUBQUN_190,0.12420266089832639,2.1754758923217277,11.0,0.01813260494599441,0.3826221525669098,2.961131941993335,36.0,0.06820648648395079,912,0.18845579919387045,0.44251417122128345
107,DUPKEE_993,0.694154116292737,3.3944454183111348,18.0,0.2462908244971791,2.516784191131592,4.868489319244218,92.0,0.2381203155036243,1000,0.5269645543799162,0.7669637863021483
108,DUVGOQ10_315,1.2202880503075773,3.7751345502337035,35.0,0.12070465986821377,2.8084592819213867,5.106817855568023,109.0,0.4040080606975387,1000,0.35129586910551014,0.9999933005441912
109,DZCDON_171,0.4638914208396871,2.117386956815077,10.0,0.17476464723411583,0.5029675364494324,2.208182195773057,14.0,0.17476464723411583,834,0.22481550683187024,0.39427541172025293
110,FIMKAO_756,1.3691272445170521,5.76404384644688,55.0,42785.36796004544,1.7502319812774658,6.444842320121519,79.0,32089.031847292208,1000,1.3125665311742187,1.3020032830474344
111,FIWZEQ_897,0.49512862793403795,2.1008775987429638,10.0,0.06374295642810372,1.0102834701538086,2.681656053117174,26.0,0.037904609483052354,999,0.22241850336851754,0.2600556651049777
112,FOKCUE_905,1.382981846497121,4.165774491864735,25.0,1.6161852570901911,4.998088836669922,6.768714313685073,145.0,0.1564335684327112,1000,0.79251315690043,0.9417804018669802
113,GLSARM_171,0.5410914405587424,2.4690879296633845,12.0,0.09999779907383509,0.9343725442886353,2.974592906136191,29.0,0.09999779907383509,995,0.22808552880891764,0.4171634322515625
114,GOBSIZ_693,0.8453786898881217,3.387301021121663,18.0,0.11443197470196458,0.9962444305419922,3.4927899858022324,22.0,0.11443197470196458,1000,0.5840393960367098,0.6606009005912061
115,GOKREE_432,0.7501989303687506,2.5978727118184333,14.0,0.11935171301057007,0.99049311876297,3.021888630446883,31.0,0.07143159944567636,920,0.31568441381407286,0.41835788301373356
116,GUGWOV_346,0.5979420956790636,3.1041996963583864,26.0,0.08720320353778692,2.1647982597351074,4.434567144892383,57.0,0.1257656377370446,1000,0.3494133855083459,0.9625277897137963
117,HEBHUR_564,0.6206903596846555,2.872624922848169,15.0,0.08688219444702298,1.8785531520843506,3.8438923284012665,63.0,0.10688165488417954,1000,0.44758330244057154,0.6708256719652175
118,HEBLIJ_80,0.9261491681038935,3.6006748448808437,24.0,1.0013829884888414,2.278379201889038,4.561912448572122,100.0,0.20956532210883644,1000,0.8653954733047411,0.817623946317056
119,HEGNEO_565,0.692403915737987,2.7145217670453654,14.0,0.20639740412655141,2.017580986022949,3.557806057875318,52.0,0.37459031009779026,999,0.3317234044059436,0.5109806225873625
120,HEGNOY_324,0.8111235980840438,2.598582449346035,14.0,0.18682157148571024,1.7620911598205566,3.3760164980361007,48.0,0.5435991698843434,992,0.3067383995678097,0.44176599868371946
121,HETJIA_911,1.5712492451831448,6.167481876844022,73.0,9491.610230663508,1.7326409816741943,5.907640966802112,96.0,8031.3633834123675,1000,1.2487538040545694,1.4517679139816932
122,HTENTX10_976,0.6118128864337988,2.401293353621228,12.0,0.2082500621190512,3.4663350582122803,3.6161271759613074,53.0,0.08746365757159558,1000,0.26477847836156254,0.5898068475198959
123,IDUZEN_470,1.002755393482989,3.720416337783338,23.0,0.4636966729345562,2.531101703643799,5.376120175601261,93.0,0.10728004289796342,1000,0.6634414391042238,0.8297312031644921
124,IHOYEJ_613,0.5609119332252305,2.7469228895246722,14.0,0.11635792537708561,0.8351756930351257,3.0535834654508265,22.0,0.11635792537708561,971,0.38437968483009666,0.5265484756821768
125,IWUGUC_451,0.8231865623243346,3.423298049810544,19.0,0.21148513767187552,2.259685516357422,4.489781335713769,99.0,0.18810729105723875,1000,0.6389104874094169,0.7994987619754736
126,JECWIY_126,0.5664685692610778,2.9062244671514947,14.0,0.08947559244152999,2.3274309635162354,3.8984620894440876,74.0,0.12259895306560824,1000,0.47639658402060814,0.759200161785361
127,JEFHEH_652,0.6828601360988615,3.050157402369426,16.0,0.10726751990264227,1.155547857284546,3.119221281320532,20.0,0.10726751990264227,999,0.41338923787690485,0.46311957320392283
128,JELTID_124,0.11766245261923998,2.060672807094809,10.0,0.028971967595845693,1.0905044078826904,2.5982188329400135,31.0,0.0356071132084247,279,0.16498602991490374,0.34093231456487993
129,JILWEG_107,0.6999906955948505,2.7385912928894305,14.0,0.11471382407712341,2.266341209411621,4.190395428290291,58.0,0.11174035930201459,1000,0.32004912148237663,0.5419407554001756
130,JOKNEC_578,0.7276058919397144,2.923309391482402,16.0,0.020707538293745085,2.709240436553955,3.8940751898908514,49.0,0.264795440152611,1000,0.47346201573129854,0.6612530522961948
131,JOKPAA_794,0.8961046756178489,3.02242366178762,16.0,0.096282816797895,1.2009588479995728,3.1508508403251443,30.0,0.04814148264445086,995,0.36203392387121314,0.4475914489774211
132,KEPNAU_967,1.6583789236680466,5.404766352687739,33.0,1496.6738466491745,3.671326160430908,6.543723794496637,150.0,88.30726906532702,1000,1.3434887001259153,1.199523522036415
133,KETVAG10_793,1.0364164902020274,4.074462817554265,22.0,0.42522784146943504,1.2746905088424683,4.087415299038077,26.0,0.42522784146943504,1000,0.4909131829023128,0.6334367329135246
134,KEYBOH_411,1.2041855691383052,4.3073262858878785,24.0,0.818648162618282,3.1454527378082275,6.0680007240684635,126.0,0.1666752230709084,1000,0.7307983018433002,1.090545622450418
135,KICVUN_301,0.9968908299976823,3.293459249791456,18.0,0.24763143531425608,1.362600326538086,3.408008052446656,32.0,0.12381571765712804,1000,0.428325691403618,0.44870925894477276
136,KIHWII_833,0.3607722579706843,2.260151865195175,12.0,0.05261415796469945,0.360787957906723,2.260151865195175,12.0,0.05261415796469945,999,0.2668376225837674,0.2668376225837674
137,KIVDIC_224,0.7557459518553485,3.358781092105132,18.0,0.33872521561832125,1.878798246383667,4.184892127444144,76.0,0.2833671813166513,1000,0.5791992271928863,0.5185292902707652
138,KUFPUW_203,0.7902862862224923,2.543561224665181,14.0,0.15266483477854023,2.3608713150024414,3.6460995543994708,55.0,0.4658884388309534,998,0.4731473179866117,0.6484446768985861
139,LENPEA_955,0.9672242326574764,5.041244557354954,30.0,105.67395624337726,0.9720013737678528,5.809704165204416,62.0,35.242648594399355,1000,0.797366949517146,1.4822169816594384
140,MOSFEG_659,0.7288795001051213,3.655228718680454,22.0,0.5343948552501793,0.8467620015144348,3.8121920207578435,36.0,0.2790878899135409,1000,0.6842684407607238,0.8412499990644489
141,MUCYIT_349,0.6778606870643363,3.0766252586652705,15.0,0.14749864198506168,1.498435378074646,4.264640785391098,56.0,0.05625734862473587,1000,0.5114649623429242,0.6511002891924313
142,MUZZEM_150,0.8693843567655307,3.85548291693013,22.0,0.6040926083065185,0.9432372450828552,4.703378320462184,46.0,0.21584491034805098,1000,0.662564549921687,1.3050145163016982
143,NAFJEJ_56,0.6107957055508325,2.404026110475205,12.0,0.13759194215683035,3.2386281490325928,4.187182357108445,64.0,0.2671462024620262,1000,0.23142985239374037,0.583700676751461
144,NAWLUT_242,0.5593227876023715,2.4099120088904598,12.0,0.12705928944230113,1.7314447164535522,2.9041463539671444,30.0,0.07216977836187567,253,0.2899665695421594,0.33727083589913986
145,NENXOT_731,0.5040781627343622,2.268086947660659,11.0,0.08641787040050761,1.715313196182251,3.706317137662547,52.0,0.04406277780008946,999,0.22683162909531607,0.501519352123585
146,NIYNIS_614,0.8476877799599483,3.535043796572509,20.0,0.29587662595217856,3.8403759002685547,6.3719884821713295,116.0,0.08823080359879308,1000,0.6464036915726141,1.1453819060493897
147,NUJDEB_677,1.3166639909060123,4.530269015714459,26.0,0.18135281592611865,5.401977062225342,6.9553524623553145,150.0,0.08363586990785986,1000,0.8904794942987642,1.0895116826802829
148,OCERET_765,0.9223204147747615,5.861981586933839,80.0,2730.9013992165706,0.9052920341491699,6.076791811833929,100.0,2730.9013992165706,1000,1.0413249579801054,1.2203906173801151
149,OCUPAD_170,0.15093361894123689,2.5540439235719705,11.0,0.06853888695160289,0.15564976632595062,2.949416098292167,28.0,0.1037069162360737,226,0.08885797756254021,0.05748847491563858
