,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
26,1QZ5_0123,1.0427183475656794,4.5842429928124835,25.0,0.9923631147974351,8.096257209777832,6.991665530842222,121.0,0.2392155859908625,123,0.19540395616643025,1.9823415913117302
27,1QZ6_0349,1.2382519824656901,4.475460969752169,25.0,0.07291416741064936,9.057470321655273,7.491141295878142,109.0,0.3574677978558094,1000,0.3316952661503363,2.7869983627692374
28,1S22_0001,1.1249821878777406,4.37477570288864,25.0,1.013394847410675,2.6484384536743164,6.318047548671305,90.0,0.2526935752570495,1000,0.06196556600415004,1.2443475793117322
29,1SKX_0001,1.551202691863512,4.310819845261068,33.0,0.2032438837938626,2.094951868057251,4.893786905473333,114.0,0.36448977265937565,1,0.0,0.0
30,1TPS_0096,0.6698114830880902,3.4806868426221436,19.0,0.1450924649284249,6.26841402053833,6.514853026218128,124.0,0.24965050132657343,230,3.759331585762027e-05,1.2097705530803555
31,1WAW_conf1_0810,0.7966531649859825,2.842510284011332,15.0,0.07563743111372312,3.488579273223877,5.028871584540398,90.0,0.4212894980447071,1000,0.010729333092123206,1.2204881063605892
32,1WUA_0003,1.8438282579116063,4.208392382397965,24.0,0.5546257852960478,11.142251968383789,6.924765002019731,119.0,0.3568273855619105,9,0.12922051847511984,0.8854775714128689
33,1XS7_0614,0.8264051588140209,3.0451312922733416,16.0,0.14026693124732986,11.056975364685059,5.057891586797975,80.0,0.27699226975811153,953,0.14108844956891176,2.5512008445002916
34,1XVR-D_conf1_0180,2.1711917271201524,3.7064343041763603,36.0,0.011882854963334216,5.0841240882873535,5.89732671968355,157.0,0.17897505468250385,436,2.0476791080970003e-05,0.49209547060324876
35,1YET_0032,1.4299539930840155,3.608325457911922,19.0,0.1748375657664848,2.527719736099243,4.547176208776346,72.0,0.30710427027487025,45,0.43317567374263355,0.7028942280751918
36,1YND_0710,1.4018936704461653,3.7147383088619272,22.0,0.4664263962087644,5.950995922088623,7.999225974838012,149.0,0.2642189235998477,845,3.0177587010626894e-05,3.4954166082180933
37,1YXQ_0001,4.6804273171552415,6.7175216920935865,40.0,1111833.9843844024,7.027780055999756,8.097292329324429,170.0,52944.89008952064,1,0.0,0.0
38,2ASM_0124,2.93062550483144,4.011848693351057,26.0,4.220847198470147,7.168248176574707,6.429998533197553,111.0,0.41121562377333054,148,2.9593644823577847e-05,2.050935488568265
39,2ASO_0163,1.2656610788236802,4.430660211439134,26.0,2.565866232652777,2.905543327331543,8.360259210958906,113.0,0.4998918048224422,220,0.17341569371648102,2.6689950881973195
40,2ASP_0001,1.8420292635746163,4.331515201151026,26.0,4.514473667476762,7.341319561004639,5.966563643162508,105.0,0.5637081009709695,1,0.0,0.0
41,2C6H_0537,0.3961196227928022,2.3705127976411426,12.0,0.023515146329330668,2.7798221111297607,4.156232792943843,59.0,0.3051897651056551,537,0.1619112957023212,0.991032890329318
42,2C7X_0001,0.2882717899403998,2.7606988491282554,14.0,0.0014950512780000874,2.8469221591949463,4.568417799839136,67.0,0.22066571469648735,15,0.0,0.08546094381784552
43,2CV3_conf1_0007,3.4050851452109097,4.417925436776725,57.0,1.3592767269098902,4.695074558258057,5.5139900574192495,171.0,0.4943767247664748,11,1.4026753478724174e-05,0.2055781137675865
44,2DG4_0001,2.155273526072801,5.305114656431334,29.0,5.121917304907799,3.215916395187378,6.564677761950517,124.0,0.753034216932132,125,0.0,0.7217131478577086
45,2F3E_0992,0.9581748885086276,3.1295268414272184,15.0,0.025410291239776204,5.165335178375244,5.957593828262351,65.0,0.23336037119731143,1000,0.10475251779963957,2.5834619961516596
