,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
17,1NSG_14_24.902,1.2274287767923544,4.927044318738416,29.0,1.4938900017423071,3.1496498584747314,5.5900426147991995,125.0,0.31985205440455944,62,1.2525848618389581,1.352568267547011
18,1NT1_31_25.632,0.7876562374194166,2.9743556442757484,17.0,0.17598593801576426,1.5175676345825195,4.397209805621404,67.0,0.13721641274351884,67,0.33677800561938476,0.728511713989322
19,1NWX_05_47.195,0.39039844990448114,2.800078770322918,14.0,0.05518442114421494,2.8636221885681152,4.991012565061899,118.0,0.19058401483590212,31,0.2823644113109789,1.2850253866174564
20,1OKX-C_conf1_11_13.590,0.8857061039608498,3.5017962151646853,19.0,0.04767318634734371,6.144176006317139,4.980442773037151,125.0,0.40551543572821885,17,0.31199276694666134,1.018040672001125
21,1OSF_39_29.356,0.31346634427110515,3.3702304076264338,19.0,0.036456266622345364,1.8660706281661987,4.265263174372682,76.0,0.28164105714818766,94,0.5440212160181046,1.330749176673594
22,1PFE_02_25.611,1.3269427184600344,3.7312750355437765,46.0,0.13305342999300812,5.420902252197266,5.3800374228463905,162.0,0.15721801450474476,11,0.16936560075525664,0.7369177163744975
23,1PKF_007_27.517,0.4583383792307521,2.989243499892183,16.0,0.007356920913900247,1.5496701002120972,4.4423403824953205,60.0,0.13271080119544587,116,0.3648391192878502,1.251540858812191
24,1QPF_009_57.632,0.8134690271647613,3.5384806737165526,21.0,0.3386992935420256,8.202142715454102,6.163093543558739,141.0,0.24167077023847314,121,0.9210284474375849,2.6658614207162223
25,1QPL_51_67.492,0.4415975537066195,3.7374182124852777,21.0,0.0741655093450881,1.6612358093261719,6.5530523537507515,143.0,0.14341131520923936,57,0.8462600153330992,2.209971925679807
26,1QZ5_042_60.446,0.17336806738124327,4.361821052178497,25.0,0.09943087138942007,3.9679956436157227,6.465916332032219,121.0,0.2678638313289902,172,0.6873276837392437,2.045973811220696
27,1QZ6_038_52.447,0.5398384687780984,4.353643238358132,25.0,0.7315270292627758,5.491637229919434,5.0999713972226,109.0,0.3414096068027658,192,0.6774123294454011,2.0207964472792606
28,1S22_070_48.278,0.5178147429857479,4.299981423929349,25.0,0.5721846034104041,2.723055362701416,5.372088345801725,90.0,0.20286376643795542,266,0.7572260232009147,1.3710523653476452
29,1SKX_20_66.735,1.1357920149521,4.170977141836198,33.0,0.9081510179730268,2.1120693683624268,4.555277060019939,114.0,0.44370778373511455,22,0.4418828858530115,0.4952815215069064
30,1TPS_42_17.880,0.7274240164439499,3.428309625708748,19.0,0.08897043668063741,3.5265021324157715,5.667465406584609,124.0,0.18853657115716252,51,0.3856701502089832,1.8314635310524157
31,1WAW_conf1_13_53.654,0.808389264301324,2.874461742605361,15.0,0.08996849469701985,3.225907325744629,4.79670139985053,90.0,0.26479722670802536,26,0.11706205004996706,1.013361116934167
32,1WUA_009_23.543,0.6723958551916502,3.8102584912617554,24.0,1.0239003540042064,8.776429176330566,5.976402954182659,119.0,0.30948669309636534,187,1.155745291298381,1.8827147747559048
33,1XS7_020_14.075,0.5429107318436969,2.8836451821114295,16.0,0.041775922306793584,7.461666584014893,6.331705173169982,80.0,0.19236432334787848,226,0.3637857076362394,2.496960958079055
34,1XVR-D_conf1_6_24.047,1.81494658561071,3.916686131185973,36.0,0.05230997527876319,6.296421527862549,4.919070448214202,157.0,0.13789663732299715,7,0.22437022743036783,0.2856891230170966
35,1YET_099_34.399,1.1711133190788683,3.4846504311874917,19.0,0.10542839077335084,2.984912633895874,4.557585643908484,72.0,0.4160091814821633,105,0.6775125325331692,0.9075665681042646
36,1YND_07_30.380,0.9897310818802693,4.106198456454875,22.0,0.25574033354303694,7.47467565536499,5.754851995728689,149.0,0.22598076874095252,35,0.44398437969075566,3.4471447433319007
37,1YXQ_30_83.570,3.3000452236642617,6.399588236077282,40.0,690917.5396881894,8.654364585876465,6.840047695316619,170.0,32901.16943039194,78,2.1462632977545306,3.01887118805097
38,2ASM_012_25.464,0.8261987120718124,4.1983077173319785,26.0,0.3866783022044289,3.30912184715271,6.909942924830684,111.0,0.24325515561260425,124,1.2810387749896903,3.2865522180756592
39,2ASO_173_31.936,0.5605382475671539,4.510419161306303,26.0,0.6118407069911178,6.475340366363525,6.0765290773187886,113.0,0.3076818534389772,213,1.4234365357098264,2.45314357989552
40,2ASP_039_26.699,0.8500998690397656,4.26526619512192,26.0,0.6790135294348828,4.302849292755127,6.530180554674191,105.0,0.22874032988191992,257,1.0805243851362065,2.3576611543376504
41,2C6H_05_22.002,0.42162834914131003,2.4160610142592733,12.0,0.1103264322965609,1.9272478818893433,4.407601188553176,59.0,0.26674091771751396,44,0.1667387142555432,0.8519559096370948
42,2C7X_02_15.934,0.3935987875825503,2.743000724676019,14.0,0.0017828811112244756,4.000394821166992,3.8271026912598742,67.0,0.18899456383955124,68,0.29029296337360977,1.0717823686058137
43,2CV3_conf1_09_45.238,4.434982056779261,4.445076254226362,57.0,0.4806017440333397,7.698780536651611,5.498321691197147,171.0,0.2330845243281063,19,0.36145923660418333,0.535004964134079
44,2DG4_076_35.405,1.044836391738931,4.876145058070956,29.0,1.406538439862331,4.299319744110107,5.300712831809452,124.0,0.3002074287800656,154,1.4387457651476585,1.6080972104523665
45,2F3E_085_9.565,0.3255182165449235,2.9996851496031347,15.0,0.031927740499650754,2.9551563262939453,6.502647611304623,65.0,0.16533575602078626,131,0.4020780122143539,2.4920188923962723
46,2F3F_70_16.620,0.564888221689701,2.809810605480331,15.0,0.10460265587217667,5.504593372344971,3.8801585171785367,54.0,0.2750647965451955,71,0.36416923523851796,1.2651464181849112
47,2GPL_34_22.347,0.41714401746222524,3.0738713948186396,26.0,0.028466163824255843,4.921274662017822,4.771243608962008,84.0,0.1861667763845195,44,0.1915426639655169,0.6721038922714175
48,2IYA_23_101.712,0.6100838187987846,2.8177250338531277,14.0,0.04319709251408478,2.5938477516174316,4.486834484925982,102.0,0.045201091436363416,52,0.3198953773027853,0.6325287243606068
49,2IYF_00_45.835,0.4206869068835074,2.8261602035664177,14.0,0.0051374252379299415,1.5473631620407104,4.753626051942145,107.0,0.09986312473580225,51,0.2889677167290565,0.6193528163981412
50,2OTJ_034_81.868,0.8231745623454626,3.3531373184767976,18.0,0.10647762620197058,2.7655253410339355,4.288817676896315,82.0,0.2948971304330582,168,0.7218307664891519,1.1254040860139813
51,2PH8_040_19.730,0.19636481447112958,3.0422981951347032,16.0,0.019198415010763505,0.980200469493866,4.223336258820615,58.0,0.19293197225087946,128,0.4196390748266805,0.9118010083994919
52,2Q0R_65_93.638,1.247370819130915,4.3640704924429725,26.0,3.763728479230762,2.8130695819854736,5.091505658051226,152.0,0.5414385668347668,67,0.9447057512838124,1.1964284959522358
53,2QZK_13_18.637,0.6056065450345889,3.062197811202914,16.0,0.03262768221849414,3.9398248195648193,3.98652049615394,80.0,0.0738179471709036,82,0.34481895520980643,0.8324875755785208
54,2VYP_32_56.273,1.4856806225246062,5.759937444578902,38.0,11027.580404876926,6.44378137588501,7.485884694686498,172.0,298.31716396770395,84,2.1939956902959032,3.929569429374644
55,2VZM_52_28.109,0.5298118429689659,2.7239815764384114,14.0,0.06415712135801854,2.1173152923583984,4.218956034935999,67.0,0.27242205380880075,54,0.25168968314334617,0.8902130681527609
56,2WEA_3_30.781,0.6586693241660098,2.4159927913352512,12.0,0.1036832297026308,2.73449444770813,5.00190201315008,76.0,0.19777183115029617,4,0.12022528703729574,0.9355973860007385
57,2WHW_10_21.535,0.800588960448247,2.5828147468772116,13.0,0.028425625285930345,3.4843618869781494,4.227539458528669,39.0,0.16523609850136572,38,0.17439537068201316,1.085614442940022
58,2XBK_012_23.035,0.4674105101272994,4.441263336543995,24.0,0.13773285390705575,2.3849291801452637,5.371710850218417,79.0,0.14053454409635047,404,0.47599151444154586,1.0986107701313328
59,3ABA_363_15.109,0.7655950835281125,5.134529892911317,28.0,9.218939901655967,1.512485384941101,6.27517408095203,59.0,1.6349856473800337,448,0.7038683151489451,1.5938373809372566
60,3AVJ-D_conf1_173_1.486,0.8753273975081826,4.414027329786564,24.0,0.27776812676074886,3.4214184284210205,5.740120895481871,95.0,0.3726750788403883,307,1.1174831295502217,1.1576306093406172
61,3DV1_20_10.219,0.5518856995205154,2.8969109130084907,15.0,0.08806881107963489,5.113235950469971,3.7156527219188207,43.0,0.25823965663441223,69,0.3496863930315768,1.2982786918441627
62,3DV5_076_16.840,0.565888323611569,3.128747308706111,16.0,0.022784874511908613,3.1157431602478027,5.446383823002058,55.0,0.17283005282025868,181,0.36042473917303264,1.879629879228209
63,3E7A_conf1_084_28.026,0.9471114289669179,3.3870162303838773,19.0,0.026707676175242244,3.860506534576416,6.571421006021628,97.0,0.26772307740038015,113,0.5578180561929247,1.9288487326502874
64,3EKS_0_26.222,0.1253431413900064,2.300391812189126,11.0,0.0024765275159568134,1.7228095531463623,4.214723899834542,86.0,0.11417739894357208,9,0.036905245866879266,0.2209717699663667
65,3I6O_08_41.054,0.4685828407005123,2.607887256013477,13.0,0.05124702392571587,8.141728401184082,4.350530227097454,86.0,0.30716462219840057,19,0.11685054137795303,0.5501584757541922
66,3K5C_002_86.421,0.5091447364384154,2.905716097230494,16.0,0.00709259006659116,2.5202419757843018,5.410621222304745,81.0,0.19289666739791222,124,0.27006267990559385,1.766925452809149
67,3KEE_37_191.218,0.18538557068774747,2.7900555053453133,14.0,0.016172446217061223,2.7132794857025146,6.077413456849289,119.0,0.1351737026214343,66,0.1336662964044142,1.6244191547773035
68,3M6G_12_98.823,0.8078997373775262,3.667751361588058,20.0,0.05912173613938491,6.579209327697754,4.6558811691200725,103.0,0.2229906505505467,24,0.4450528817945112,2.113648786949808
69,3RQD-D_conf1_29_23.148,0.5260970021023764,2.9785502640818966,16.0,0.054693267203972384,3.414271831512451,3.6093591090334196,60.0,0.39201686327642404,72,0.17923687996041027,0.9857439950944715
70,3WDC_conf1_19_48.417,1.0233039212721318,3.6264974938740893,21.0,0.10714635538494026,3.7944509983062744,5.487424224581622,147.0,0.31123623631397107,29,0.5617899310548715,0.7507864788824774
71,3WNF-C_conf1_144_3.172,0.7034452747711263,3.8126387466943292,20.0,0.05890663704083284,2.0472218990325928,4.70033519134886,74.0,0.2775303864436967,274,0.8682428075888331,1.0923758247868172
72,4GM9_conf1_159_14.949,0.5292212170558825,3.0684775072915955,16.0,0.019987554968633046,3.6495392322540283,5.160170234052648,69.0,0.31876895773670416,216,0.3768264059074107,1.2332875097632154
73,4GVU_conf1_1_25.101,1.1130845594060632,3.5416102921607355,19.0,0.053980367444866416,6.31599760055542,5.0958374690843975,123.0,0.1981282527636984,3,0.11311592834296968,0.23472314587971788
74,4JNA-H_conf1_129_16.674,0.45361371970088143,3.0613555753587396,16.0,0.004841027743247221,1.2633697986602783,5.003226905301102,59.0,0.19671135244654153,165,0.3443266891555212,1.2572576878057609
75,4KEL_conf1_156_32.346,1.6442255229699023,6.037601432060121,53.0,10.066971135945249,4.054869651794434,7.04646098430758,200.0,1.1637465674950582,213,1.2052487994810699,1.4419287610125897
76,4M6E-A_conf1_66_11.908,1.7982468108225094,4.414310282608473,30.0,34.6568929435019,3.6861062049865723,5.83387089179178,161.0,1.565904661457153,71,1.1271244422770321,0.9838706351072037
